"filepath","filename","longitude","latitude","altitude","gps_date","img_date","parcelno","house_numb","street_nam","street_typ","zipcode","common_nam"
"/Volumes/KD/GrandRiver2/G0020776.JPG","G0020776.JPG",-83.1145948,42.3587345,164.873,"2017:06:23 14:48:52","2017:06:23 10:49:21","14001556.","7667","GRAND RIVER","AVENUE","48204","COMPLETE AUTO SERVICE"
"/Volumes/KD/GrandRiver2/G0020777.JPG","G0020777.JPG",-83.1145105,42.3586921,165.568,"2017:06:23 14:48:54","2017:06:23 10:49:23","14001556.","7667","GRAND RIVER","AVENUE","48204","COMPLETE AUTO SERVICE"
"/Volumes/KD/GrandRiver2/G0020778.JPG","G0020778.JPG",-83.1144273,42.3586488,165.951,"2017:06:23 14:48:56","2017:06:23 10:49:25","14001556.","7667","GRAND RIVER","AVENUE","48204","COMPLETE AUTO SERVICE"
"/Volumes/KD/GrandRiver2/G0020757.JPG","G0020757.JPG",-83.1162841,42.3594466,162.376,"2017:06:23 14:48:14","2017:06:23 10:48:43","14001561.","7767","GRAND RIVER","AVENUE","48204",
"/Volumes/KD/GrandRiver2/G0020758.JPG","G0020758.JPG",-83.1161935,42.3594121,162.8,"2017:06:23 14:48:16","2017:06:23 10:48:45","14001561.","7767","GRAND RIVER","AVENUE","48204",
"/Volumes/KD/GrandRiver2/G0020759.JPG","G0020759.JPG",-83.1161066,42.3593783,163.309,"2017:06:23 14:48:18","2017:06:23 10:48:47","14001561.","7767","GRAND RIVER","AVENUE","48204",
"/Volumes/KD/GrandRiver2/G0020760.JPG","G0020760.JPG",-83.116018,42.3593452,163.511,"2017:06:23 14:48:20","2017:06:23 10:48:49","14001561.","7767","GRAND RIVER","AVENUE","48204",
"/Volumes/KD/GrandRiver2/G0020800.JPG","G0020800.JPG",-83.1123763,42.3578511,165.459,"2017:06:23 14:49:40","2017:06:23 10:50:09","14001551.","7401","GRAND RIVER","AVENUE","48204","THE SHOPS AT GRAND SQUARE"
"/Volumes/KD/GrandRiver2/G0020801.JPG","G0020801.JPG",-83.112275,42.3578188,165.83,"2017:06:23 14:49:42","2017:06:23 10:50:11","14001551.","7401","GRAND RIVER","AVENUE","48204","THE SHOPS AT GRAND SQUARE"
"/Volumes/KD/GrandRiver2/G0020802.JPG","G0020802.JPG",-83.1121852,42.357781,164.703,"2017:06:23 14:49:44","2017:06:23 10:50:13","14001551.","7401","GRAND RIVER","AVENUE","48204","THE SHOPS AT GRAND SQUARE"
"/Volumes/KD/GrandRiver2/G0020803.JPG","G0020803.JPG",-83.112081,42.357742,163.229,"2017:06:23 14:49:46","2017:06:23 10:50:15","14001551.","7401","GRAND RIVER","AVENUE","48204","THE SHOPS AT GRAND SQUARE"
"/Volumes/KD/GrandRiver2/G0020804.JPG","G0020804.JPG",-83.1120021,42.3576993,163.105,"2017:06:23 14:49:48","2017:06:23 10:50:17","14001551.","7401","GRAND RIVER","AVENUE","48204","THE SHOPS AT GRAND SQUARE"
"/Volumes/KD/GrandRiver2/G0020805.JPG","G0020805.JPG",-83.111914,42.357669,162.754,"2017:06:23 14:49:50","2017:06:23 10:50:19","14001551.","7401","GRAND RIVER","AVENUE","48204","THE SHOPS AT GRAND SQUARE"
"/Volumes/KD/GrandRiver2/G0020806.JPG","G0020806.JPG",-83.1118187,42.3576343,161.759,"2017:06:23 14:49:52","2017:06:23 10:50:21","14001551.","7401","GRAND RIVER","AVENUE","48204","THE SHOPS AT GRAND SQUARE"
"/Volumes/KD/GrandRiver2/G0020807.JPG","G0020807.JPG",-83.1117372,42.3575943,162.286,"2017:06:23 14:49:54","2017:06:23 10:50:23","14001551.","7401","GRAND RIVER","AVENUE","48204","THE SHOPS AT GRAND SQUARE"
"/Volumes/KD/GrandRiver2/G0020808.JPG","G0020808.JPG",-83.1116567,42.3575594,162.493,"2017:06:23 14:49:56","2017:06:23 10:50:25","14001551.","7401","GRAND RIVER","AVENUE","48204","THE SHOPS AT GRAND SQUARE"
"/Volumes/KD/GrandRiver2/G0020809.JPG","G0020809.JPG",-83.1115686,42.3575212,163.503,"2017:06:23 14:49:58","2017:06:23 10:50:27","14001551.","7401","GRAND RIVER","AVENUE","48204","THE SHOPS AT GRAND SQUARE"
"/Volumes/KD/GrandRiver2/G0020810.JPG","G0020810.JPG",-83.111482,42.3574797,162.373,"2017:06:23 14:50:00","2017:06:23 10:50:29","14001551.","7401","GRAND RIVER","AVENUE","48204","THE SHOPS AT GRAND SQUARE"
"/Volumes/KD/GrandRiver2/G0020811.JPG","G0020811.JPG",-83.1114018,42.357452,163.332,"2017:06:23 14:50:02","2017:06:23 10:50:31","14001551.","7401","GRAND RIVER","AVENUE","48204","THE SHOPS AT GRAND SQUARE"
"/Volumes/KD/GrandRiver2/G0020812.JPG","G0020812.JPG",-83.1113515,42.3574139,161.202,"2017:06:23 14:50:04","2017:06:23 10:50:33","14001551.","7401","GRAND RIVER","AVENUE","48204","THE SHOPS AT GRAND SQUARE"
"/Volumes/KD/GrandRiver2/G0020813.JPG","G0020813.JPG",-83.1113314,42.3573867,157.242,"2017:06:23 14:50:06","2017:06:23 10:50:35","14001551.","7401","GRAND RIVER","AVENUE","48204","THE SHOPS AT GRAND SQUARE"
"/Volumes/KD/GrandRiver2/G0020814.JPG","G0020814.JPG",-83.1113064,42.3573752,157.92,"2017:06:23 14:50:08","2017:06:23 10:50:37","14001551.","7401","GRAND RIVER","AVENUE","48204","THE SHOPS AT GRAND SQUARE"
"/Volumes/KD/GrandRiver2/G0020815.JPG","G0020815.JPG",-83.1112969,42.3573689,158.327,"2017:06:23 14:50:10","2017:06:23 10:50:39","14001551.","7401","GRAND RIVER","AVENUE","48204","THE SHOPS AT GRAND SQUARE"
"/Volumes/KD/GrandRiver2/G0020816.JPG","G0020816.JPG",-83.1112904,42.3573644,159.173,"2017:06:23 14:50:12","2017:06:23 10:50:41","14001551.","7401","GRAND RIVER","AVENUE","48204","THE SHOPS AT GRAND SQUARE"
"/Volumes/KD/GrandRiver2/G0020817.JPG","G0020817.JPG",-83.1112863,42.3573631,159.365,"2017:06:23 14:50:14","2017:06:23 10:50:43","14001551.","7401","GRAND RIVER","AVENUE","48204","THE SHOPS AT GRAND SQUARE"
"/Volumes/KD/GrandRiver2/G0020818.JPG","G0020818.JPG",-83.1112827,42.3573626,159.403,"2017:06:23 14:50:16","2017:06:23 10:50:45","14001551.","7401","GRAND RIVER","AVENUE","48204","THE SHOPS AT GRAND SQUARE"
"/Volumes/KD/GrandRiver2/G0020819.JPG","G0020819.JPG",-83.1112774,42.3573627,159.197,"2017:06:23 14:50:18","2017:06:23 10:50:47","14001551.","7401","GRAND RIVER","AVENUE","48204","THE SHOPS AT GRAND SQUARE"
"/Volumes/KD/GrandRiver2/G0020820.JPG","G0020820.JPG",-83.111273,42.3573631,158.936,"2017:06:23 14:50:20","2017:06:23 10:50:49","14001551.","7401","GRAND RIVER","AVENUE","48204","THE SHOPS AT GRAND SQUARE"
"/Volumes/KD/GrandRiver2/G0020821.JPG","G0020821.JPG",-83.1112718,42.3573633,158.695,"2017:06:23 14:50:22","2017:06:23 10:50:51","14001551.","7401","GRAND RIVER","AVENUE","48204","THE SHOPS AT GRAND SQUARE"
"/Volumes/KD/GrandRiver2/G0020822.JPG","G0020822.JPG",-83.1112707,42.3573622,159.164,"2017:06:23 14:50:24","2017:06:23 10:50:53","14001551.","7401","GRAND RIVER","AVENUE","48204","THE SHOPS AT GRAND SQUARE"
"/Volumes/KD/GrandRiver2/G0020823.JPG","G0020823.JPG",-83.1112677,42.3573589,160.36,"2017:06:23 14:50:26","2017:06:23 10:50:55","14001551.","7401","GRAND RIVER","AVENUE","48204","THE SHOPS AT GRAND SQUARE"
"/Volumes/KD/GrandRiver2/G0020824.JPG","G0020824.JPG",-83.1112619,42.3573592,160.885,"2017:06:23 14:50:28","2017:06:23 10:50:57","14001551.","7401","GRAND RIVER","AVENUE","48204","THE SHOPS AT GRAND SQUARE"
"/Volumes/KD/GrandRiver2/G0020825.JPG","G0020825.JPG",-83.1112585,42.357357,161.836,"2017:06:23 14:50:30","2017:06:23 10:50:59","14001551.","7401","GRAND RIVER","AVENUE","48204","THE SHOPS AT GRAND SQUARE"
"/Volumes/KD/GrandRiver2/G0020826.JPG","G0020826.JPG",-83.1112384,42.3573435,163.298,"2017:06:23 14:50:32","2017:06:23 10:51:01","14001551.","7401","GRAND RIVER","AVENUE","48204","THE SHOPS AT GRAND SQUARE"
"/Volumes/KD/GrandRiver2/G0020827.JPG","G0020827.JPG",-83.1111753,42.357312,164.194,"2017:06:23 14:50:34","2017:06:23 10:51:03","14001551.","7401","GRAND RIVER","AVENUE","48204","THE SHOPS AT GRAND SQUARE"
"/Volumes/KD/GrandRiver2/G0020832.JPG","G0020832.JPG",-83.1106976,42.3571248,163.328,"2017:06:23 14:50:44","2017:06:23 10:51:13","14001549.","7335","GRAND RIVER","AVENUE","48208","BP GAS STATION"
"/Volumes/KD/GrandRiver2/G0020833.JPG","G0020833.JPG",-83.1106142,42.3570926,163.144,"2017:06:23 14:50:46","2017:06:23 10:51:15","14001549.","7335","GRAND RIVER","AVENUE","48208","BP GAS STATION"
"/Volumes/KD/GrandRiver2/G0020834.JPG","G0020834.JPG",-83.1105352,42.357059,162.892,"2017:06:23 14:50:48","2017:06:23 10:51:17","14001549.","7335","GRAND RIVER","AVENUE","48208","BP GAS STATION"
"/Volumes/KD/GrandRiver2/G0020835.JPG","G0020835.JPG",-83.1104406,42.3570215,161.758,"2017:06:23 14:50:50","2017:06:23 10:51:19","14001549.","7335","GRAND RIVER","AVENUE","48208","BP GAS STATION"
"/Volumes/KD/GrandRiver2/G0020836.JPG","G0020836.JPG",-83.1103481,42.356975,161.978,"2017:06:23 14:50:52","2017:06:23 10:51:21","14001549.","7335","GRAND RIVER","AVENUE","48208","BP GAS STATION"
"/Volumes/KD/GrandRiver2/G0020837.JPG","G0020837.JPG",-83.1102635,42.3569335,162.964,"2017:06:23 14:50:54","2017:06:23 10:51:23","14001549.","7335","GRAND RIVER","AVENUE","48208","BP GAS STATION"
"/Volumes/KD/GrandRiver2/G0020838.JPG","G0020838.JPG",-83.1101652,42.3568957,163.535,"2017:06:23 14:50:56","2017:06:23 10:51:25","14001549.","7335","GRAND RIVER","AVENUE","48208","BP GAS STATION"
"/Volumes/KD/GrandRiver2/G0020839.JPG","G0020839.JPG",-83.1100635,42.3568671,162.056,"2017:06:23 14:50:58","2017:06:23 10:51:27","14001549.","7335","GRAND RIVER","AVENUE","48208","BP GAS STATION"
"/Volumes/KD/GrandRiver2/G0020840.JPG","G0020840.JPG",-83.1099887,42.3568418,161.576,"2017:06:23 14:51:00","2017:06:23 10:51:29","14001549.","7335","GRAND RIVER","AVENUE","48208","BP GAS STATION"
"/Volumes/KD/GrandRiver2/G0020841.JPG","G0020841.JPG",-83.1099829,42.3568441,161.168,"2017:06:23 14:51:02","2017:06:23 10:51:31","14001549.","7335","GRAND RIVER","AVENUE","48208","BP GAS STATION"
"/Volumes/KD/GrandRiver2/G0020842.JPG","G0020842.JPG",-83.1099831,42.3568498,160.009,"2017:06:23 14:51:04","2017:06:23 10:51:33","14001549.","7335","GRAND RIVER","AVENUE","48208","BP GAS STATION"
"/Volumes/KD/GrandRiver2/G0020843.JPG","G0020843.JPG",-83.1099819,42.3568536,159.187,"2017:06:23 14:51:06","2017:06:23 10:51:35","14001549.","7335","GRAND RIVER","AVENUE","48208","BP GAS STATION"
"/Volumes/KD/GrandRiver2/G0020844.JPG","G0020844.JPG",-83.1099742,42.3568574,158.877,"2017:06:23 14:51:08","2017:06:23 10:51:37","14001549.","7335","GRAND RIVER","AVENUE","48208","BP GAS STATION"
"/Volumes/KD/GrandRiver2/G0020845.JPG","G0020845.JPG",-83.1099669,42.3568612,158.466,"2017:06:23 14:51:10","2017:06:23 10:51:39","14001549.","7335","GRAND RIVER","AVENUE","48208","BP GAS STATION"
"/Volumes/KD/GrandRiver2/G0020846.JPG","G0020846.JPG",-83.1099551,42.356863,158.32,"2017:06:23 14:51:12","2017:06:23 10:51:41","14001549.","7335","GRAND RIVER","AVENUE","48208","BP GAS STATION"
"/Volumes/KD/GrandRiver2/G0020847.JPG","G0020847.JPG",-83.1099423,42.3568609,159.496,"2017:06:23 14:51:14","2017:06:23 10:51:43","14001549.","7335","GRAND RIVER","AVENUE","48208","BP GAS STATION"
"/Volumes/KD/GrandRiver2/G0020848.JPG","G0020848.JPG",-83.1099321,42.3568571,161.19,"2017:06:23 14:51:16","2017:06:23 10:51:45","14001549.","7335","GRAND RIVER","AVENUE","48208","BP GAS STATION"
"/Volumes/KD/GrandRiver2/G0020849.JPG","G0020849.JPG",-83.1099249,42.3568539,162.446,"2017:06:23 14:51:18","2017:06:23 10:51:47","14001549.","7335","GRAND RIVER","AVENUE","48208","BP GAS STATION"
"/Volumes/KD/GrandRiver2/G0020850.JPG","G0020850.JPG",-83.109918,42.3568527,163.147,"2017:06:23 14:51:20","2017:06:23 10:51:49","14001549.","7335","GRAND RIVER","AVENUE","48208","BP GAS STATION"
"/Volumes/KD/GrandRiver2/G0020851.JPG","G0020851.JPG",-83.1099164,42.3568515,163.229,"2017:06:23 14:51:22","2017:06:23 10:51:51","14001549.","7335","GRAND RIVER","AVENUE","48208","BP GAS STATION"
"/Volumes/KD/GrandRiver2/G0020852.JPG","G0020852.JPG",-83.109917,42.3568517,162.856,"2017:06:23 14:51:24","2017:06:23 10:51:53","14001549.","7335","GRAND RIVER","AVENUE","48208","BP GAS STATION"
"/Volumes/KD/GrandRiver2/G0020853.JPG","G0020853.JPG",-83.109916,42.3568531,162.194,"2017:06:23 14:51:26","2017:06:23 10:51:55","14001549.","7335","GRAND RIVER","AVENUE","48208","BP GAS STATION"
"/Volumes/KD/GrandRiver2/G0020854.JPG","G0020854.JPG",-83.1099183,42.3568541,161.29,"2017:06:23 14:51:28","2017:06:23 10:51:57","14001549.","7335","GRAND RIVER","AVENUE","48208","BP GAS STATION"
"/Volumes/KD/GrandRiver2/G0020855.JPG","G0020855.JPG",-83.1099114,42.3568584,160.306,"2017:06:23 14:51:30","2017:06:23 10:51:59","14001549.","7335","GRAND RIVER","AVENUE","48208","BP GAS STATION"
"/Volumes/KD/GrandRiver2/G0020856.JPG","G0020856.JPG",-83.1099041,42.3568621,159.581,"2017:06:23 14:51:32","2017:06:23 10:52:01","14001549.","7335","GRAND RIVER","AVENUE","48208","BP GAS STATION"
"/Volumes/KD/GrandRiver2/G0020857.JPG","G0020857.JPG",-83.1099011,42.3568642,159.114,"2017:06:23 14:51:34","2017:06:23 10:52:03","14001549.","7335","GRAND RIVER","AVENUE","48208","BP GAS STATION"
"/Volumes/KD/GrandRiver2/G0020858.JPG","G0020858.JPG",-83.1099017,42.3568665,158.265,"2017:06:23 14:51:36","2017:06:23 10:52:05","14001549.","7335","GRAND RIVER","AVENUE","48208","BP GAS STATION"
"/Volumes/KD/GrandRiver2/G0020859.JPG","G0020859.JPG",-83.1098984,42.356867,158.156,"2017:06:23 14:51:38","2017:06:23 10:52:07","14001549.","7335","GRAND RIVER","AVENUE","48208","BP GAS STATION"
"/Volumes/KD/GrandRiver2/G0020860.JPG","G0020860.JPG",-83.1098963,42.3568661,158.302,"2017:06:23 14:51:40","2017:06:23 10:52:09","14001549.","7335","GRAND RIVER","AVENUE","48208","BP GAS STATION"
"/Volumes/KD/GrandRiver2/G0020861.JPG","G0020861.JPG",-83.1098953,42.3568654,158.629,"2017:06:23 14:51:42","2017:06:23 10:52:11","14001549.","7335","GRAND RIVER","AVENUE","48208","BP GAS STATION"
"/Volumes/KD/GrandRiver2/G0020862.JPG","G0020862.JPG",-83.1098915,42.3568622,159.922,"2017:06:23 14:51:44","2017:06:23 10:52:13","14001549.","7335","GRAND RIVER","AVENUE","48208","BP GAS STATION"
"/Volumes/KD/GrandRiver2/G0020863.JPG","G0020863.JPG",-83.109887,42.3568585,161.477,"2017:06:23 14:51:46","2017:06:23 10:52:15","14001549.","7335","GRAND RIVER","AVENUE","48208","BP GAS STATION"
"/Volumes/KD/GrandRiver2/G0020864.JPG","G0020864.JPG",-83.1098852,42.3568552,162.719,"2017:06:23 14:51:48","2017:06:23 10:52:17","14001549.","7335","GRAND RIVER","AVENUE","48208","BP GAS STATION"
"/Volumes/KD/GrandRiver2/G0020865.JPG","G0020865.JPG",-83.1098839,42.3568531,163.387,"2017:06:23 14:51:50","2017:06:23 10:52:19","14001549.","7335","GRAND RIVER","AVENUE","48208","BP GAS STATION"
"/Volumes/KD/GrandRiver2/G0020866.JPG","G0020866.JPG",-83.1098679,42.3568438,164.001,"2017:06:23 14:51:52","2017:06:23 10:52:21","14001549.","7335","GRAND RIVER","AVENUE","48208","BP GAS STATION"
"/Volumes/KD/GrandRiver2/G0020867.JPG","G0020867.JPG",-83.1098203,42.3568227,164.153,"2017:06:23 14:51:54","2017:06:23 10:52:23","14001549.","7335","GRAND RIVER","AVENUE","48208","BP GAS STATION"
"/Volumes/KD/GrandRiver2/G0020868.JPG","G0020868.JPG",-83.1097478,42.3567917,164.445,"2017:06:23 14:51:56","2017:06:23 10:52:25","14001549.","7335","GRAND RIVER","AVENUE","48208","BP GAS STATION"
"/Volumes/KD/GrandRiver2/G0020869.JPG","G0020869.JPG",-83.1096682,42.3567601,164.447,"2017:06:23 14:51:58","2017:06:23 10:52:27","14001549.","7335","GRAND RIVER","AVENUE","48208","BP GAS STATION"
"/Volumes/KD/GrandRiver2/G0020765.JPG","G0020765.JPG",-83.1155959,42.359162,165.282,"2017:06:23 14:48:30","2017:06:23 10:48:59","14001558.","7741","GRAND RIVER","AVENUE","48204","LITTLE MARY'S"
"/Volumes/KD/GrandRiver2/G0020766.JPG","G0020766.JPG",-83.1155253,42.3591174,165.734,"2017:06:23 14:48:32","2017:06:23 10:49:01","14001558.","7741","GRAND RIVER","AVENUE","48204","LITTLE MARY'S"
"/Volumes/KD/GrandRiver2/G0020761.JPG","G0020761.JPG",-83.1159343,42.3593114,163.284,"2017:06:23 14:48:22","2017:06:23 10:48:51","14001560.","7759","GRAND RIVER","AVENUE","48204",
"/Volumes/KD/GrandRiver2/G0020762.JPG","G0020762.JPG",-83.115846,42.3592736,163.319,"2017:06:23 14:48:24","2017:06:23 10:48:53","14001560.","7759","GRAND RIVER","AVENUE","48204",
"/Volumes/KD/GrandRiver2/G0020763.JPG","G0020763.JPG",-83.1157576,42.3592328,163.988,"2017:06:23 14:48:26","2017:06:23 10:48:55","14001559.","7755","GRAND RIVER","AVENUE","48204",
"/Volumes/KD/GrandRiver2/G0020764.JPG","G0020764.JPG",-83.11567,42.3591953,164.274,"2017:06:23 14:48:28","2017:06:23 10:48:57","14001559.","7755","GRAND RIVER","AVENUE","48204",
"/Volumes/KD/GrandRiver2/G0020779.JPG","G0020779.JPG",-83.1143354,42.3586078,166.168,"2017:06:23 14:48:58","2017:06:23 10:49:27","14001554-5","7635","GRAND RIVER","AVENUE","48204","APOLLO CONEY ISLAND"
"/Volumes/KD/GrandRiver2/G0020780.JPG","G0020780.JPG",-83.1142366,42.3585684,165.676,"2017:06:23 14:49:00","2017:06:23 10:49:29","14001554-5","7635","GRAND RIVER","AVENUE","48204","APOLLO CONEY ISLAND"
"/Volumes/KD/GrandRiver2/G0020781.JPG","G0020781.JPG",-83.1141523,42.3585339,165.775,"2017:06:23 14:49:02","2017:06:23 10:49:31","14001554-5","7635","GRAND RIVER","AVENUE","48204","APOLLO CONEY ISLAND"
"/Volumes/KD/GrandRiver2/G0020782.JPG","G0020782.JPG",-83.1140611,42.3584975,165.646,"2017:06:23 14:49:04","2017:06:23 10:49:33","14001554-5","7635","GRAND RIVER","AVENUE","48204","APOLLO CONEY ISLAND"
"/Volumes/KD/GrandRiver2/G0020783.JPG","G0020783.JPG",-83.1139623,42.3584642,165.034,"2017:06:23 14:49:06","2017:06:23 10:49:35","14001554-5","7635","GRAND RIVER","AVENUE","48204","APOLLO CONEY ISLAND"
"/Volumes/KD/GrandRiver2/G0020784.JPG","G0020784.JPG",-83.1138572,42.3584281,164.634,"2017:06:23 14:49:08","2017:06:23 10:49:37","14001554-5","7635","GRAND RIVER","AVENUE","48204","APOLLO CONEY ISLAND"
"/Volumes/KD/GrandRiver2/G0020785.JPG","G0020785.JPG",-83.1137589,42.3583936,164.641,"2017:06:23 14:49:10","2017:06:23 10:49:39","14001554-5","7635","GRAND RIVER","AVENUE","48204","APOLLO CONEY ISLAND"
"/Volumes/KD/GrandRiver2/G0020786.JPG","G0020786.JPG",-83.1136493,42.3583532,165.06,"2017:06:23 14:49:12","2017:06:23 10:49:41","14001553.","7559","GRAND RIVER","AVENUE","48204",
"/Volumes/KD/GrandRiver2/G0020787.JPG","G0020787.JPG",-83.1135582,42.3583187,164.841,"2017:06:23 14:49:14","2017:06:23 10:49:43","14001553.","7559","GRAND RIVER","AVENUE","48204",
"/Volumes/KD/GrandRiver2/G0020788.JPG","G0020788.JPG",-83.1134617,42.3582796,164.746,"2017:06:23 14:49:16","2017:06:23 10:49:45","14001553.","7559","GRAND RIVER","AVENUE","48204",
"/Volumes/KD/GrandRiver2/G0020789.JPG","G0020789.JPG",-83.113373,42.3582391,164.798,"2017:06:23 14:49:18","2017:06:23 10:49:47","14001553.","7559","GRAND RIVER","AVENUE","48204",
"/Volumes/KD/GrandRiver2/G0020790.JPG","G0020790.JPG",-83.1132779,42.3582025,164.776,"2017:06:23 14:49:20","2017:06:23 10:49:49","14001553.","7559","GRAND RIVER","AVENUE","48204",
"/Volumes/KD/GrandRiver2/G0020791.JPG","G0020791.JPG",-83.1131934,42.3581655,165.002,"2017:06:23 14:49:22","2017:06:23 10:49:51","14001553.","7559","GRAND RIVER","AVENUE","48204",
"/Volumes/KD/GrandRiver2/G0020792.JPG","G0020792.JPG",-83.1131117,42.3581286,165.298,"2017:06:23 14:49:24","2017:06:23 10:49:53","14001553.","7559","GRAND RIVER","AVENUE","48204",
"/Volumes/KD/GrandRiver2/G0020793.JPG","G0020793.JPG",-83.113016,42.3580934,164.954,"2017:06:23 14:49:26","2017:06:23 10:49:55","14001553.","7559","GRAND RIVER","AVENUE","48204",
"/Volumes/KD/GrandRiver2/G0020794.JPG","G0020794.JPG",-83.1129188,42.3580577,163.604,"2017:06:23 14:49:28","2017:06:23 10:49:57","14001552.002L","7521","GRAND RIVER","AVENUE","48204",
"/Volumes/KD/GrandRiver2/G0020767.JPG","G0020767.JPG",-83.1154512,42.3590862,165.217,"2017:06:23 14:48:34","2017:06:23 10:49:03","14001557.","7721","GRAND RIVER","AVENUE","48204",
"/Volumes/KD/GrandRiver2/G0020768.JPG","G0020768.JPG",-83.1153668,42.359051,164.501,"2017:06:23 14:48:36","2017:06:23 10:49:05","14001557.","7721","GRAND RIVER","AVENUE","48204",
"/Volumes/KD/GrandRiver2/G0020769.JPG","G0020769.JPG",-83.1152757,42.3590233,163.65,"2017:06:23 14:48:38","2017:06:23 10:49:07","14001557.","7721","GRAND RIVER","AVENUE","48204",
"/Volumes/KD/GrandRiver2/G0020770.JPG","G0020770.JPG",-83.1151816,42.3589876,162.454,"2017:06:23 14:48:40","2017:06:23 10:49:09","14001557.","7721","GRAND RIVER","AVENUE","48204",
"/Volumes/KD/GrandRiver2/G0020771.JPG","G0020771.JPG",-83.1150827,42.3589497,162.543,"2017:06:23 14:48:42","2017:06:23 10:49:11","14001557.","7721","GRAND RIVER","AVENUE","48204",
"/Volumes/KD/GrandRiver2/G0020691.JPG","G0020691.JPG",-83.1218873,42.3617431,159.755,"2017:06:23 14:46:02","2017:06:23 10:46:31","16004862.","8529","GRAND RIVER","AVENUE","48204",
"/Volumes/KD/GrandRiver2/G0020795.JPG","G0020795.JPG",-83.1128199,42.3580218,163.192,"2017:06:23 14:49:30","2017:06:23 10:49:59","14001552.001","7501","GRAND RIVER","AVENUE","48204","WEAR MASTER SERVICE CENTER"
"/Volumes/KD/GrandRiver2/G0020796.JPG","G0020796.JPG",-83.1127159,42.3579818,163.027,"2017:06:23 14:49:32","2017:06:23 10:50:01","14001552.001","7501","GRAND RIVER","AVENUE","48204","WEAR MASTER SERVICE CENTER"
"/Volumes/KD/GrandRiver2/G0020797.JPG","G0020797.JPG",-83.1126178,42.3579474,163.349,"2017:06:23 14:49:34","2017:06:23 10:50:03","14001552.001","7501","GRAND RIVER","AVENUE","48204","WEAR MASTER SERVICE CENTER"
"/Volumes/KD/GrandRiver2/G0020798.JPG","G0020798.JPG",-83.1125465,42.357915,163.876,"2017:06:23 14:49:36","2017:06:23 10:50:05","14001552.001","7501","GRAND RIVER","AVENUE","48204","WEAR MASTER SERVICE CENTER"
"/Volumes/KD/GrandRiver2/G0020799.JPG","G0020799.JPG",-83.1124642,42.3578792,164.652,"2017:06:23 14:49:38","2017:06:23 10:50:07","14001552.001","7501","GRAND RIVER","AVENUE","48204","WEAR MASTER SERVICE CENTER"
"/Volumes/KD/GrandRiver2/G0020604.JPG","G0020604.JPG",-83.129948,42.3649659,159.235,"2017:06:23 14:43:08","2017:06:23 10:43:37","16004903.","9111","GRAND RIVER","AVENUE","48204",
"/Volumes/KD/GrandRiver2/G0020605.JPG","G0020605.JPG",-83.1298662,42.364935,160.675,"2017:06:23 14:43:10","2017:06:23 10:43:39","16004903.","9111","GRAND RIVER","AVENUE","48204",
"/Volumes/KD/GrandRiver2/G0020602.JPG","G0020602.JPG",-83.1301286,42.3650314,158.436,"2017:06:23 14:43:04","2017:06:23 10:43:33","16004904.","9117","GRAND RIVER","AVENUE","48204",
"/Volumes/KD/GrandRiver2/G0020603.JPG","G0020603.JPG",-83.1300302,42.3649933,160.332,"2017:06:23 14:43:06","2017:06:23 10:43:35","16004904.","9117","GRAND RIVER","AVENUE","48204",
"/Volumes/KD/GrandRiver2/G0020606.JPG","G0020606.JPG",-83.1297715,42.364885,157.004,"2017:06:23 14:43:12","2017:06:23 10:43:41","16004902.","9101","GRAND RIVER","AVENUE","48204","NATHAN'S FASHION"
"/Volumes/KD/GrandRiver2/G0020607.JPG","G0020607.JPG",-83.1296804,42.3648486,156.282,"2017:06:23 14:43:14","2017:06:23 10:43:43","16004902.","9101","GRAND RIVER","AVENUE","48204","NATHAN'S FASHION"
"/Volumes/KD/GrandRiver2/G0020608.JPG","G0020608.JPG",-83.12959,42.3648162,154.364,"2017:06:23 14:43:16","2017:06:23 10:43:45","16004899-901","9001","GRAND RIVER","AVENUE","48204",
"/Volumes/KD/GrandRiver2/G0020609.JPG","G0020609.JPG",-83.1295148,42.3647883,150.993,"2017:06:23 14:43:18","2017:06:23 10:43:47","16004899-901","9001","GRAND RIVER","AVENUE","48204",
"/Volumes/KD/GrandRiver2/G0020610.JPG","G0020610.JPG",-83.1294287,42.3647548,151.422,"2017:06:23 14:43:20","2017:06:23 10:43:49","16004899-901","9001","GRAND RIVER","AVENUE","48204",
"/Volumes/KD/GrandRiver2/G0020611.JPG","G0020611.JPG",-83.12931,42.3647082,155.671,"2017:06:23 14:43:22","2017:06:23 10:43:51","16004899-901","9001","GRAND RIVER","AVENUE","48204",
"/Volumes/KD/GrandRiver2/G0020612.JPG","G0020612.JPG",-83.1291978,42.3646643,158.661,"2017:06:23 14:43:24","2017:06:23 10:43:53","16004899-901","9001","GRAND RIVER","AVENUE","48204",
"/Volumes/KD/GrandRiver2/G0020613.JPG","G0020613.JPG",-83.1291027,42.3646234,159.728,"2017:06:23 14:43:26","2017:06:23 10:43:55","16004899-901","9001","GRAND RIVER","AVENUE","48204",
"/Volumes/KD/GrandRiver2/G0020597.JPG","G0020597.JPG",-83.1306175,42.3652169,152.064,"2017:06:23 14:42:54","2017:06:23 10:43:23","16004905-7","9137","GRAND RIVER","AVENUE","48204","CHURCH'S CHICKEN"
